Dl = 0,Dl = 1,Dl = 2,Dl = 3,Dl = 4,Dl = 5,Dl = 6,Dl = 7,Dl = 8,Dl = 9,Dl = 10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8072895066221597e-7,6.27389389841205e-7,8.882483734145108e-7,1.0586639082778046e-6,1.1726283915397751e-6,1.2506040258969999e-6,1.3059929563426857e-6,1.3464190763868286e-6,1.376782356959831e-6,1.4000804474655194e-6,1.4183400556668447e-6
5.6559457052698855e-6,1.211272289860084e-5,1.6647238843915706e-5,1.952627826926325e-5,2.141197069608807e-5,2.2687494746309864e-5,2.3585340707157425e-5,2.4236897623611206e-5,2.4723880872753022e-5,2.5096309025509658e-5,2.538732440891528e-5
2.2714292373950543e-5,5.443416407041279e-5,8.088820859783667e-5,9.950411042981353e-5,0.00011265310729705661,0.00012202450024405084,0.00012889568604727023,0.0001340378984979758,0.00013797949022017802,0.0001410550341318014,0.00014349958663384795
5.221488097917712e-5,0.0001336818907819231,0.00020829446133354543,0.00026467788186130994,0.0003067129136937263,0.00033794416165986926,0.0003616089518942722,0.0003797950569960979,0.00039404228004153395,0.000405363319450036,0.00041450140356070456
9.903137945035237e-5,0.0002669538839574524,0.0004320080158977562,0.0005648877194242793,0.0006689412180787798,0.0007494497923977746,0.0008124607697741339,0.0008622201618671058,0.0009020871053375062,0.0009343835547333775,0.0009608817684041091
0.00016726590882350565,0.00046982618232879763,0.0007841088924925184,0.0010512080927931673,0.0012694533672256447,0.0014445650082602554,0.001585684268876869,0.0016999618541870896,0.0017934475185042583,0.0018705726592756185,0.0019348372493886517
0.00026111047875011176,0.0007584025769946561,0.001298647765776998,0.0017794194280548715,0.0021868209614350612,0.0025242086190848238,0.0028031738239642588,0.0030341798506149332,0.0032267198911947884,0.0033882022763003865,0.0035246690548487915
0.0003848216549301188,0.0011491684184472986,0.0020113129015607136,0.0028092705292815205,0.003506878636001162,0.004100574421491509,0.004602589539229727,0.005026533364005919,0.0053858090540108775,0.005691601253188645,0.005953342356134178
0.0005427057561227869,0.001658901665456152,0.002959185030154671,0.004203878319893152,0.0053216749517931644,0.006295610894305361,0.007135455901082885,0.007857019760280737,0.00847765418441852,0.009012903046581,0.00947637808486894
0.000739107808975282,0.0023046085381643044,0.004180528207116029,0.006029200838633987,0.007728515359623054,0.00923959610363108,0.010565314631137735,0.011721798346646689,0.012729839033956298,0.013609562991834846,0.01437938889466637
0.000978403067413259,0.0031034749153155015,0.005714609413881178,0.00835357896272656,0.01082911281065748,0.013069858515745726,0.015066032866095551,0.01683115500542332,0.01838829731496837,0.01976190447645482,0.020975559172604064
0.001264990526189163,0.004072829214701954,0.007601545073452695,0.011247345983062379,0.014728857282365247,0.017929672553143875,0.02082032464582531,0.023407696634358623,0.02571523664572703,0.027770847939330143,0.029603251244124176
0.0016032879697146767,0.005230113879351428,0.009882172037891698,0.014782500172291855,0.0195362022978361,0.02396733068033979,0.02801849835990305,0.03168480029815847,0.034987322342553695,0.03795587970680962,0.0406238113046567
0.0019977281832068887,0.006592863342075966,0.012597939904338334,0.01903243283702898,0.02536215773699139,0.03133537691132026,0.03685741433804243,0.04190530236452145,0.04649411142534168,0.05065325817885248,0.054419582238904016
0.002452756036155052,0.008178686875686356,0.01579082138075231,0.0240717035869301,0.0323198744587626,0.040189979303804496,0.047539623867065325,0.0543203950841805,0.0605367042741304,0.06621442867371648,0.07139210182357485
0.0029728262202341716,0.010005255142602965,0.01950323766540906,0.029975854958144168,0.040524305745015934,0.05069041777040652,0.060272658055098696,0.06918869415042705,0.07742657622810889,0.08500461276583184,0.09196045922650914
0.0035624014797845,0.012090289560049048,0.023777996197396425,0.03682125944226042,0.05009193175045595,0.06299866541985302,0.07526843731548374,0.0867754438769479,0.09748455507723548,0.1074015422318807,0.11655978740713527
0.004225951215673019,0.014451553823609343,0.02865823856080511,0.0446849930303429,0.06114053500042964,0.0772790447718295,0.09274277669448172,0.10735183237212136,0.12103991711862104,0.13379431489022653,0.1456398761421505
0.004967950373977809,0.017106847096758675,0.0341873967155548,0.05364473039243295,0.07378901695791515,0.09369794352577673,0.11291496707659958,0.13119439507955086,0.1484295811989285,0.16458235625076478,0.17966389626251686
0.005792878553985965,0.02007399849661249,0.04040915606603306,0.06377865770486223,0.08815724751973654,0.11242357762556232,0.1360074166649692,0.158584490265474,0.17999738571573654,0.20017447579830377,0.2191072292638916
