amplitudes
0.0
0.9428090415820634
4.478342947514801
10.395815280171307
22.52610626859134
41.325096141814676
68.20699846221439
104.5860267921636
151.87639469403538
211.49231573020285
284.84800346303905
373.3576714549172
478.43553326821024
601.4958024652914
743.9526926085337
907.2204172603101
1092.7131899829938
1301.845224338958
1536.0307338905757
1796.6839322002202
2085.2190328302645
2403.0502493430818
2751.591795301045
3132.2578842665266
3546.4627298019004
3995.6205454695396
4481.1455448318175
5004.451941451106
5566.953948889779
6170.06578071021
6815.201650474772
7503.775771745837
8237.202358085779
9016.895623056971
9844.269780221786
10720.739043142597
11647.717625381778
12626.619740501701
13658.85960206474
14745.851423633267
15889.009418769656
17089.74780103628
18349.48078399551
19669.622581209722
21051.587406241288
22496.78947265258
24006.642994005975
25582.562183863844
27225.961255788556
28938.25442334249
30720.855900088016
32575.179899587507
34502.64063540334
36504.65232109788
38582.6291702335
40737.98539637258
42972.1352130775
45286.49283391062
47682.47247243432
50161.48834221096
52724.95465680293
