amplitudes
0.12500000000000003
0.12500000000000003
-2.312500000000001
1.0875000000000026
12.775000000000002
33.832142857142856
66.05089285714286
111.35565476190474
171.71190476190472
249.10151515151512
345.5140151515151
462.94291958041947
603.3839910089908
768.8343406593406
961.2919299450549
1182.7552783613446
1435.2232843137256
1720.6951109391125
2041.1701109391124
2398.6477756892227
2795.127699931647
3232.6095567476
3713.0930794748724
4238.578048418972
4811.064280936454
5432.551623931624
6105.039948107448
6830.529143509747
7611.01911603722
8448.509784681393
9345.00107932425
10302.492938966278
11322.985310289807
12408.47814648587
13560.971406289793
14782.46505318344
16074.959054731426
17440.453382025753
18880.948009218737
20398.442913128274
21994.93807290271
23672.43346973503
25432.929086618147
27278.4249081345
29210.920920274533
31232.41711027948
33344.913466504775
35550.40997830098
37850.90663590967
40248.403430372135
42744.90035344906
45342.39739754972
48042.89455566938
50848.39182133379
53760.8891885499
56782.38665176196
59914.88420581232
63160.38184590639
66520.87956758127
69998.37736667752
73594.87523931378
